,POSIXtime,yr,mon,day,hr,COS.60,CO2.60,CO.60,H2O.60,COS.7,CO2.7,CO.7,H2O.7
3178,1421702979,2015,1,19,22,457.0051736,419.7257461,188.7396125,0.569962828,474.0995901,417.0466169,177.1325488,0.589115035
3179,1421706579,2015,1,19,23,468.2654044,416.8410412,177.7296235,0.563178814,483.6262874,412.5057983,158.8415635,0.587764235
3180,1421710179,2015,1,20,0,488.9293822,412.9722362,161.607378,0.56696269,482.5418738,411.2248274,152.3876986,0.58128789
3181,1421713779,2015,1,20,1,484.8036135,410.1381826,150.1381575,0.566007334,478.7635011,412.3583488,153.4705034,0.581896854
3182,1421717380,2015,1,20,2,484.4429302,411.0454492,151.5669186,0.567128722,475.7255965,413.6158276,155.5168464,0.580651709
3183,1421720980,2015,1,20,3,474.938315,412.9956723,156.5732153,0.566166434,475.1427671,413.240184,156.9610846,0.582985368
3184,1421724580,2015,1,20,4,476.8276008,412.4863349,155.539354,0.569843642,475.589651,414.0569444,159.1158887,0.591620924
3185,1421728179,2015,1,20,5,475.3359834,413.57569,159.3748271,0.57847292,465.9215997,414.7794341,163.0598032,0.597853081
3186,1421731779,2015,1,20,6,468.139077,413.9679663,162.5341963,0.587183923,468.4875414,418.1123366,170.1683377,0.600746627
3187,1421735379,2015,1,20,7,467.3326293,416.0810172,168.4368334,0.588570592,473.515856,424.6415271,212.5570686,0.606935538
3188,1421738979,2015,1,20,8,476.7125624,422.5639201,202.176796,0.593359465,469.7507378,426.6220823,228.7967183,0.613726394
3189,1421742579,2015,1,20,9,471.5793032,428.1862199,232.9963661,0.59444202,480.3282519,421.9232818,224.4088137,0.602847306
3190,1421746179,2015,1,20,10,481.1960713,422.4139743,223.8599529,0.587145082,495.9936379,422.9992205,245.1227059,0.624300626
3191,1421749780,2015,1,20,11,492.4102052,422.6325374,236.2496424,0.60059708,498.1927838,421.9644985,247.5450698,0.634972135
3192,1421753380,2015,1,20,12,500.5955964,423.5410515,255.8241198,0.612005691,491.9606956,419.0038762,218.1548377,0.631655669
3193,1421756980,2015,1,20,13,501.0718726,422.6382856,237.9706363,0.606916663,491.21366,416.5910986,204.5927386,0.602595786
3194,1421760579,2015,1,20,14,499.2317498,417.533975,208.6869277,0.572103638,491.5812349,417.7343919,204.0221124,0.59203903
3195,1421764179,2015,1,20,15,494.9995741,417.628654,203.5413337,0.56510675,487.8646906,418.2286804,191.4105781,0.585986107
3196,1421767779,2015,1,20,16,490.5365647,417.9031479,196.9108651,0.555197522,494.2858338,420.5769342,181.6456986,0.597505308
3197,1421771379,2015,1,20,17,494.9152651,419.8142534,183.6655526,0.572575617,483.1449838,419.6368842,179.7976428,0.5914416
3198,1421774979,2015,1,20,18,484.0998665,420.0290689,184.1771775,0.576519651,491.5535401,415.4153114,163.0414967,0.515123354
3199,1421778580,2015,1,20,19,483.1445705,412.8857712,160.4478307,0.527655927,471.1656622,418.4277707,172.4217143,0.50877405
3200,1421782180,2015,1,20,20,479.1633105,415.9872558,171.7668607,0.514015704,492.3132626,421.559364,185.0173749,0.489318029
3201,1421785780,2015,1,20,21,482.9525826,417.568822,179.6986853,0.500431594,472.8595316,425.2257882,207.5186497,0.480030553
3202,1421789380,2015,1,20,22,470.0945997,421.1342579,200.9762417,0.487405654,476.6236862,429.1726741,214.3510074,0.474450863
3203,1421792979,2015,1,20,23,470.1331692,422.6842524,209.7251934,0.476391073,469.0989482,427.7375437,214.7367589,0.486988067
3204,1421796579,2015,1,21,0,473.0446737,424.9158034,211.4682558,0.49308445,465.4863523,429.6792164,218.9496253,0.467961712
3205,1421800180,2015,1,21,1,461.4594143,426.5462892,220.3154891,0.482490415,461.2138279,431.9691873,228.8102938,0.467188523
3206,1421803780,2015,1,21,2,468.6158757,426.1230775,221.7674225,0.47409092,465.1117063,431.1360691,226.0416779,0.465226095
3207,1421807380,2015,1,21,3,476.9121957,420.3722451,202.2993346,0.465522476,466.9228487,428.3667028,209.5641756,0.473992245
3208,1421810979,2015,1,21,4,472.8908648,420.5848895,194.0839895,0.476583528,466.2578436,427.550661,195.1956202,0.465161064
3209,1421814579,2015,1,21,5,471.4676997,420.6715359,185.8674166,0.467317141,471.3903403,429.9600013,209.9168486,0.463316871
3210,1421818179,2015,1,21,6,471.846959,423.6547209,198.073336,0.465474557,468.177939,436.2572088,226.6729198,0.46790943
3211,1421821761,2015,1,21,7,477.3500177,424.2344701,196.0684164,0.471598484,467.9241249,443.8738091,262.302841,0.479918124
3212,1421825379,2015,1,21,8,479.3556645,429.3049167,223.4806606,0.472849156,468.747246,443.0726329,263.0758583,0.501081868
3213,1421828979,2015,1,21,9,480.7021798,436.2751654,249.31018,0.459584137,491.0246981,439.4307744,281.8898246,0.540583008
3214,1421832580,2015,1,21,10,493.8693496,438.4710506,276.9535662,0.443705296,500.3271716,432.0535642,276.318179,0.575505781
3215,1421836180,2015,1,21,11,504.0278443,433.3741631,278.4851224,0.447935216,499.4233831,430.8315416,275.8119239,0.479588188
3216,1421839780,2015,1,21,12,502.2031685,430.8085434,272.8640205,0.452756863,493.6833938,429.7291251,273.0945605,0.476501214
3217,1421843379,2015,1,21,13,494.7089535,430.9229696,279.9773673,0.454619959,489.0277947,424.2996944,241.3311864,0.463152291
3218,1421846979,2015,1,21,14,491.6883298,425.6803932,245.1228838,0.434584831,487.3743747,423.045284,233.4555647,0.463014435
3219,1421850579,2015,1,21,15,486.8027055,422.5855231,234.4869544,0.438453578,514.5619039,426.048424,249.9445642,0.466258831
3220,1421854179,2015,1,21,16,516.3254302,424.5367567,244.4646476,0.449319047,500.7387769,428.0387229,253.4290492,0.475614075
3221,1421857779,2015,1,21,17,506.2915078,426.940088,254.5798038,0.458383503,477.6551832,424.7750983,234.2356319,0.48251959
3222,1421861379,2015,1,21,18,478.0496453,424.235643,233.5643358,0.461306718,489.2254064,430.6952059,306.5128838,0.481937525
3223,1421864980,2015,1,21,19,484.4513921,427.1626021,275.9834052,0.467807267,485.5576656,435.0118898,321.0644434,0.471110504
3224,1421868580,2015,1,21,20,483.9728794,434.4619457,329.0331506,0.469236771,495.0627965,431.2455828,312.4199236,0.457377186
3225,1421872180,2015,1,21,21,496.9088336,430.9600616,306.2576532,0.467458061,499.2439335,429.3565508,269.4671466,0.43801521
3226,1421875779,2015,1,21,22,510.9126856,429.0391093,283.3859901,0.444787222,480.2544667,423.8035389,226.9824755,0.454570396
3227,1421879379,2015,1,21,23,489.5757033,424.5260517,232.1294175,0.45845623,487.8675865,418.2478213,195.0483696,0.440709076
3228,1421882979,2015,1,22,0,507.1559937,419.9232706,203.192827,0.433456642,475.5406063,415.5735646,176.9387001,0.45960059
3229,1421886579,2015,1,22,1,473.9186551,415.8517105,180.4393439,0.445372285,476.8504545,415.3174785,174.210599,0.455286373
3230,1421890179,2015,1,22,2,476.1097922,415.3723825,175.0863266,0.42571161,476.3880523,416.2221181,181.4098876,0.421934004
3231,1421893779,2015,1,22,3,474.1079296,415.1224946,180.003684,0.411522546,481.6183828,424.0167461,179.7967474,0.420192795
3232,1421897379,2015,1,22,4,488.2123749,423.5784045,179.4796019,0.40761805,472.08566,417.8253601,184.2260067,0.426908659
3233,1421900980,2015,1,22,5,477.6387933,420.3452624,190.0197186,0.413873469,487.4193407,420.4075036,187.9439403,0.424409033
3234,1421904580,2015,1,22,6,478.233866,419.2855237,186.4566901,0.41912255,501.9141045,422.4279104,190.6964311,0.412694753
3235,1421908180,2015,1,22,7,501.2441509,422.9070394,191.0488483,0.41602251,483.435193,420.0577859,188.6753656,0.433958975
3236,1421911779,2015,1,22,8,506.1537586,419.7622345,189.3443862,0.445484008,482.3542648,417.0798377,196.4976476,0.464831449
3237,1421941077,2015,1,22,16,496.5559673,416.2767821,198.0670857,0.469448345,463.3965265,416.242881,191.003595,0.488403245
3238,1421944179,2015,1,22,17,472.7094407,414.7318579,190.2309419,0.477539147,499.630391,415.9460295,186.940486,0.519300518
3239,1421947779,2015,1,22,18,511.7655164,413.3406362,185.551207,0.461672263,483.2397089,415.932973,184.7015841,0.485721517
3240,1421951379,2015,1,22,19,480.2923813,413.3493654,180.0559746,0.421553895,477.3595795,415.8187777,186.877862,0.466659702
3241,1421954979,2015,1,22,20,474.6987099,412.4596694,175.6000726,0.419709228,479.3596698,418.6083337,186.4965202,0.466794963
3242,1421958580,2015,1,22,21,482.3765081,413.5680531,179.9613046,0.417801295,490.1398342,416.0663133,178.997472,0.462416356
3243,1421962180,2015,1,22,22,494.9431563,414.1470835,186.7655129,0.422347249,512.121388,414.4769697,179.1318484,0.45228763
3244,1421965780,2015,1,22,23,511.1019741,413.7690197,179.7146678,0.42443057,505.444853,414.3070013,179.8803858,0.428239731
3245,1421969380,2015,1,23,0,501.3877673,413.993921,178.6726665,0.419707089,861.353297,421.0433413,171.3460239,0.43688464
3246,1421972980,2015,1,23,1,498.9251269,414.3251599,178.6099985,0.415653254,494.3494477,416.2839859,174.8247082,0.452396673
3247,1421976579,2015,1,23,2,495.1347955,415.0672164,178.0302705,0.420109781,469.7501353,423.339227,164.933377,0.409827346
3248,1421980179,2015,1,23,3,490.384769,414.7103303,177.5606648,0.414694592,1349.098805,433.0816655,176.9096726,0.398390796
3249,1421983779,2015,1,23,4,496.4654136,413.6313525,175.7126608,0.396422454,598.4138362,436.8341589,190.9375396,0.383856321
3250,1421987379,2015,1,23,5,496.9340095,413.7178918,178.1254786,0.387967521,461.2040858,441.1501743,183.9048079,0.373553108
3251,1421990979,2015,1,23,6,476.7255929,417.3958123,178.5134092,0.37834175,472.3867152,442.5284908,197.233244,0.375411546
3252,1421994558,2015,1,23,7,486.7389514,415.7464439,174.2190182,0.371169834,512.6602401,445.6393674,197.2468714,0.443776317
3253,1421998179,2015,1,23,8,487.1551655,414.1645398,171.1976696,0.45876402,497.5883606,438.5030107,212.1961572,0.549152982
3254,1422001763,2015,1,23,9,492.2579997,413.5705925,170.8072656,0.539536258,494.2212023,424.5367714,197.7596455,0.581903614
3255,1422005379,2015,1,23,10,491.4257662,417.5695809,179.7838174,0.519372912,772.6438342,443.1314083,253.7163225,0.495665657
3256,1422008910,2015,1,23,11,666.8672641,439.4401979,236.4516756,0.482518914,635.8452616,431.0102625,238.2731754,0.414979228
3257,1422012816,2015,1,23,12,677.2242922,429.767064,229.2427998,0.411500944,518.5715593,435.9716277,250.3221611,0.416458141
3258,1422016299,2015,1,23,13,486.3747801,440.2355736,267.5698491,0.406823895,486.5948009,425.2629252,221.4336317,0.418123803
3259,1422019780,2015,1,23,14,502.4189789,426.4855591,222.9345177,0.408141503,482.7638154,425.3137671,226.2721885,0.412524793
3260,1422023373,2015,1,23,15,479.9203705,425.0928074,223.06918,0.402929891,496.9171169,426.0878084,229.889961,0.402739222
3261,1422026979,2015,1,23,16,486.1875451,425.8907915,231.174767,0.389011103,487.2717165,422.3626084,229.2233829,0.410043163
3262,1422030580,2015,1,23,17,496.5421844,423.959501,232.542463,0.392898209,488.5335285,419.0555893,226.9880096,0.433591678
3263,1422034180,2015,1,23,18,489.8532639,419.2323921,228.6259082,0.418510501,482.6769058,419.8892902,230.5911075,0.456506061
3264,1422037780,2015,1,23,19,479.2283736,419.4044767,229.1402227,0.440694282,487.1643585,421.0220296,234.4262723,0.455224731
3265,1422041379,2015,1,23,20,485.2771364,419.9212288,232.2250814,0.442840862,494.0084648,424.1637747,250.0502762,0.453743986
3266,1422044812,2015,1,23,21,491.0270622,422.5822158,243.0623835,0.434942576,491.8022455,425.0323232,250.4926638,0.436330058
3267,1422048579,2015,1,23,22,491.5597169,424.7949254,253.529586,0.422929821,506.855578,426.1282543,250.9738966,0.427898826
3268,1422052179,2015,1,23,23,507.2205489,425.0681962,249.670408,0.41897781,483.2435314,425.9570218,253.5114403,0.430130866
3269,1422055780,2015,1,24,0,484.0057812,425.9306399,253.8909871,0.420732264,494.5244053,427.7883808,267.3569187,0.438800163
3270,1422059379,2015,1,24,1,490.7616577,427.0592716,262.4646071,0.428660003,494.2534544,428.779722,289.1537199,0.443014227
3271,1422062979,2015,1,24,2,494.9790285,428.6680393,286.1548576,0.433018323,500.0698378,427.338683,278.3936259,0.464601581
3272,1422066579,2015,1,24,3,495.8982972,427.7611135,282.8769379,0.443738694,496.752546,426.2287825,275.0228596,0.486591749
3273,1422070179,2015,1,24,4,493.7304879,426.0139125,274.9222298,0.473037584,507.0524912,427.3142033,279.1636193,0.495908643
3274,1422073779,2015,1,24,5,510.33263,426.7003546,276.8627709,0.492074187,509.6916188,427.2616646,279.5020467,0.508644589
3275,1422077380,2015,1,24,6,513.6820301,427.3726345,282.9665837,0.50719783,494.4821122,427.5629168,272.4786149,0.530505041
3276,1422080980,2015,1,24,7,498.4189135,427.2077501,274.8912412,0.524516291,491.3854484,427.6479707,260.1895926,0.547274274
3277,1422084580,2015,1,24,8,491.1790465,427.2015251,261.1986476,0.5511808,490.8165434,427.0437588,247.8875998,0.567272532
3278,1422088180,2015,1,24,9,495.1533778,424.5472008,237.316728,0.576456789,496.5780399,404.8822343,131.6105154,0.608198182
3279,1422091779,2015,1,24,10,494.0087388,405.4420915,135.1693718,0.611262416,475.6409924,403.6127203,122.8922921,0.62035113
3280,1422095379,2015,1,24,11,475.6822895,403.5756172,124.3335208,0.626259697,507.4323101,403.9506711,126.6417579,0.617922335
3281,1422098979,2015,1,24,12,512.2654257,403.9719683,125.8023124,0.62684952,493.435128,403.706012,128.6109968,0.62493938
3282,1422102579,2015,1,24,13,482.9693315,403.6628601,129.5140512,0.631334749,493.8431871,403.6932122,127.1721525,0.633022295
3283,1422106177,2015,1,24,14,492.6114704,403.6724783,127.2209157,0.636563148,493.1494419,403.8164669,124.4939729,0.631345517
3284,1422109780,2015,1,24,15,491.1743082,403.5209892,124.4803344,0.633491106,495.8593912,404.1348326,125.1417916,0.628012063
3285,1422113380,2015,1,24,16,494.0632172,403.6715404,124.7733001,0.630475542,491.6137716,403.9312129,125.2432539,0.626515217
3286,1422116980,2015,1,24,17,490.0964756,403.4045779,125.1827146,0.627064672,494.5609402,404.0841384,126.1071703,0.625292719
3287,1422120580,2015,1,24,18,495.9290196,403.3181482,125.7542182,0.568377521,497.4536685,404.2183344,126.8870948,0.631887665
3288,1422124180,2015,1,24,19,498.3411076,403.4759347,126.6455658,0.583000672,502.5546849,403.945544,125.9701728,0.630438982
3289,1422127779,2015,1,24,20,505.3694224,403.6229887,125.7720747,0.563851978,496.6388841,403.9618988,125.6942032,0.63736515
3290,1422131379,2015,1,24,21,499.7356451,403.5762393,126.0142337,0.586493205,491.9927894,404.1407744,126.4648591,0.640086463
3291,1422134979,2015,1,24,22,489.025766,403.6103705,127.1136543,0.574111349,492.2485242,404.2065458,128.8800811,0.627996937
3292,1422138579,2015,1,24,23,482.4804168,403.6920755,127.8818077,0.585634196,492.7842333,403.8811832,128.4996207,0.623425411
3293,1422142180,2015,1,25,0,496.7451017,403.6948695,130.2279819,0.625273149,495.8234231,403.9470188,129.1016765,0.657833304
3294,1422145780,2015,1,25,1,491.0043043,403.5964323,128.7632775,0.645465191,487.8771997,403.9272486,128.5453006,0.647984727
3295,1422149379,2015,1,25,2,493.7111733,403.4283355,129.3255762,0.64905714,485.9058305,406.4537484,129.4344461,0.635365085
3296,1422152979,2015,1,25,3,488.4420887,403.6340356,129.1031202,0.644816405,476.2444639,406.5604994,127.7599651,0.625773479
3297,1422156580,2015,1,25,4,493.5740353,403.6318314,129.511227,0.630944883,477.9324288,407.7799329,128.3935107,0.63005127
3298,1422160180,2015,1,25,5,480.7932105,404.6224564,128.3325601,0.622172387,479.8153476,407.0104543,130.2489105,0.637536532
3299,1422163780,2015,1,25,6,480.4029486,404.5372703,129.9073867,0.638381278,471.4664715,407.7753665,131.4628323,0.65043331
3300,1422167379,2015,1,25,7,478.9426012,405.2031467,131.1420573,0.649327036,472.2456342,406.5065094,134.3638331,0.680211704
3301,1422170979,2015,1,25,8,479.3452911,406.0543589,133.5192606,0.666103465,496.6772798,405.5955444,141.236831,0.690530669
3302,1422174579,2015,1,25,9,504.2281169,405.6659222,141.4581936,0.672041189,484.6024921,404.7166744,142.1090347,0.686015259
3303,1422178179,2015,1,25,10,490.9550689,405.2640836,140.6149708,0.679665711,474.485853,404.066876,148.4784659,0.700051091
3304,1422181779,2015,1,25,11,480.9866232,405.7883038,148.1396189,0.692343767,478.582342,402.2431829,150.3762422,0.710036016
3305,1422185380,2015,1,25,12,484.6372429,404.3643388,148.7685589,0.702114892,478.7345066,402.6023377,152.833367,0.709361566
3306,1422188980,2015,1,25,13,482.4307508,403.5501892,150.8304965,0.711579756,473.0080924,403.5070031,165.6568409,0.711187891
3307,1422192580,2015,1,25,14,487.0173695,404.9146086,159.287952,0.719966933,472.4978177,405.5523998,181.071656,0.714593758
3308,1422196180,2015,1,25,15,485.3137233,405.8102896,180.9431795,0.727878585,475.476454,411.1292752,195.0856103,0.716723512
3309,1422199779,2015,1,25,16,477.176464,408.7055838,189.8102956,0.735091883,483.2754803,414.1008053,196.5065613,0.718288048
3310,1422203379,2015,1,25,17,493.1226647,411.5104286,185.7640335,0.741990119,482.1614434,419.4627669,220.4875151,0.712869751
3311,1422206979,2015,1,25,18,486.378793,416.1618128,204.6463418,0.738575454,473.8836755,418.9458534,213.3614034,0.716604232
3312,1422210579,2015,1,25,19,477.3986829,417.0497983,207.1451015,0.738964201,472.1407938,416.2891913,190.3196895,0.717874243
3313,1422214179,2015,1,25,20,478.8766459,415.2638222,189.6474124,0.733724232,482.0282544,415.0418495,183.6853151,0.720103306
3314,1422217780,2015,1,25,21,474.4216396,413.8526314,180.4312463,0.73926806,477.9223143,415.5763492,188.9800103,0.728496391
3315,1422221380,2015,1,25,22,474.9052462,414.2362603,184.0855249,0.754077175,492.5915082,420.8513621,214.8537023,0.725444018
3316,1422224980,2015,1,25,23,491.515359,418.7498992,208.821309,0.752600415,486.7683496,423.8920515,221.6626242,0.719133647
3317,1422228579,2015,1,26,0,478.6853952,422.8408852,219.4266255,0.749758811,473.0721917,423.6668131,214.4158265,0.716862446
3318,1422232180,2015,1,26,1,478.1629683,423.1104428,217.0075859,0.74774182,482.3808215,421.377368,202.6209554,0.721115816
3319,1422235780,2015,1,26,2,478.6797986,421.3878679,204.7752688,0.752424476,482.0677593,419.8084104,197.4970866,0.732294035
3320,1422239379,2015,1,26,3,479.7038191,419.4247292,196.0056111,0.766266816,495.7682147,420.9138496,201.9602309,0.739390917
3321,1422242979,2015,1,26,4,495.5929431,420.2284695,199.3457762,0.772656441,491.8522581,421.5580718,205.6379495,0.739822828
3322,1422246579,2015,1,26,5,495.2194372,421.0945737,205.933002,0.731953018,498.6755021,421.4498559,205.7055607,0.741161128
3323,1422250179,2015,1,26,6,504.9225529,420.7979241,204.9434051,0.741794362,483.2472867,420.9477593,199.397321,0.745925699
3324,1422253779,2015,1,26,7,478.4733511,420.5206963,200.6228612,0.751237661,492.1512476,419.1301284,192.4278242,0.751426366
3325,1422257379,2015,1,26,8,496.4934373,419.0097608,193.2292027,0.77601574,490.7747391,416.1493065,181.0305704,0.760172913
